"county","tract","bg","state","sduni14","stab","cntyname","uschlnm14","intptlon","intptlat","pop10","afact","AFACT2"
"County code","Tract","Block group","State code","sduni14","State abbreviation","County name","Unified school district name 2014","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total population (2010)","bg to sduni14 allocation factor","sduni14 to bg allocation factor"
"34003","0545.00","4","34","16080","NJ","Bergen NJ","Teaneck Township School District",-74.013332,40.88235,1322,1,0.033222 
"34003","0546.00","1","34","16080","NJ","Bergen NJ","Teaneck Township School District",-74.005438,40.879995,1593,1,0.040032 
"34003","0546.00","2","34","16080","NJ","Bergen NJ","Teaneck Township School District",-74.001387,40.875446,1632,1,0.041012 
"34003","0546.00","3","34","16080","NJ","Bergen NJ","Teaneck Township School District",-74.01262,40.867697,909,1,0.022843 
"34003","0546.00","4","34","16080","NJ","Bergen NJ","Teaneck Township School District",-74.015575,40.877481,860,1,0.021612 
"34003","0546.00","5","34","16080","NJ","Bergen NJ","Teaneck Township School District",-74.01837,40.873202,1112,1,0.027945 
"34003","0546.00","6","34","16080","NJ","Bergen NJ","Teaneck Township School District",-74.019316,40.869287,1190,1,0.029905 
"34003","0546.00","7","34","16080","NJ","Bergen NJ","Teaneck Township School District",-74.018802,40.87578,863,1,0.021687 
"34003","0551.00","1","34","16110","NJ","Bergen NJ","Tenafly Borough School District",-73.948497,40.923386,1168,1,0.080618 
"34003","0551.00","2","34","16110","NJ","Bergen NJ","Tenafly Borough School District",-73.954355,40.922253,926,1,0.063915 
"34003","0551.00","3","34","16110","NJ","Bergen NJ","Tenafly Borough School District",-73.950002,40.907933,899,1,0.062051 
"34003","0551.00","4","34","16110","NJ","Bergen NJ","Tenafly Borough School District",-73.959329,40.91342,1393,1,0.096148 
"34003","0551.00","5","34","16110","NJ","Bergen NJ","Tenafly Borough School District",-73.963938,40.916923,979,1,0.067573 
"34003","0551.00","6","34","16110","NJ","Bergen NJ","Tenafly Borough School District",-73.960331,40.928146,1330,1,0.0918 
"34003","0552.00","1","34","16110","NJ","Bergen NJ","Tenafly Borough School District",-73.966993,40.930288,1379,1,0.095182 
"34003","0552.00","2","34","16110","NJ","Bergen NJ","Tenafly Borough School District",-73.967992,40.91861,1427,1,0.098495 
"34003","0552.00","3","34","16110","NJ","Bergen NJ","Tenafly Borough School District",-73.974581,40.917302,1213,1,0.083724 
"34003","0552.00","4","34","16110","NJ","Bergen NJ","Tenafly Borough School District",-73.980121,40.925627,1553,1,0.107192 
"34003","0552.00","5","34","16110","NJ","Bergen NJ","Tenafly Borough School District",-73.973149,40.923259,720,1,0.049696 
"34003","0552.00","6","34","16110","NJ","Bergen NJ","Tenafly Borough School District",-73.974278,40.930076,1501,1,0.103603 
"34003","0561.00","1","34","16860","NJ","Bergen NJ","Waldwick Borough School District",-74.102338,41.009975,1114,1,0.115608 
"34003","0561.00","2","34","16860","NJ","Bergen NJ","Waldwick Borough School District",-74.111378,41.014368,1052,1,0.109174 
"34003","0561.00","3","34","16860","NJ","Bergen NJ","Waldwick Borough School District",-74.112249,41.010377,1210,1,0.125571 
"34003","0561.00","4","34","16860","NJ","Bergen NJ","Waldwick Borough School District",-74.118324,41.016119,1280,1,0.132835 
"34003","0562.00","1","34","16860","NJ","Bergen NJ","Waldwick Borough School District",-74.124498,41.012586,1182,1,0.122665 
"34003","0562.00","2","34","16860","NJ","Bergen NJ","Waldwick Borough School District",-74.134083,41.01518,972,1,0.100872 
"34003","0562.00","3","34","16860","NJ","Bergen NJ","Waldwick Borough School District",-74.137497,41.009522,1447,1,0.150166 
"34003","0562.00","4","34","16860","NJ","Bergen NJ","Waldwick Borough School District",-74.144271,41.016279,1368,1,0.141968 
"34003","0571.01","1","34","16920","NJ","Bergen NJ","Wallington Borough School District",-74.102351,40.860641,1451,1,0.128011 
"34003","0571.01","2","34","16920","NJ","Bergen NJ","Wallington Borough School District",-74.103014,40.856441,1649,1,0.145478 
"34003","0571.01","3","34","16920","NJ","Bergen NJ","Wallington Borough School District",-74.10179,40.851639,1068,1,0.094221 
"34003","0571.02","1","34","16920","NJ","Bergen NJ","Wallington Borough School District",-74.105828,40.851518,1335,1,0.117777 
"34003","0571.02","2","34","16920","NJ","Bergen NJ","Wallington Borough School District",-74.115168,40.852694,764,1,0.067402 
"34003","0571.02","3","34","16920","NJ","Bergen NJ","Wallington Borough School District",-74.109896,40.849046,910,1,0.080282 
"34003","0571.02","4","34","16920","NJ","Bergen NJ","Wallington Borough School District",-74.103799,40.845394,1035,1,0.09131 
"34003","0572.00","1","34","16920","NJ","Bergen NJ","Wallington Borough School District",-74.117492,40.856791,865,1,0.076312 
"34003","0572.00","2","34","16920","NJ","Bergen NJ","Wallington Borough School District",-74.113945,40.855512,1457,1,0.12854 
"34003","0572.00","3","34","16920","NJ","Bergen NJ","Wallington Borough School District",-74.109937,40.851192,801,1,0.070666 
"34003","0581.00","1","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.075393,40.989114,1156,1,0.057771 
"34003","0581.00","2","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.066247,40.995718,1089,1,0.054423 
"34003","0581.00","3","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.068018,40.98649,1468,1,0.073363 
"34003","0582.00","1","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.052972,40.996819,973,1,0.048626 
"34003","0582.00","2","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.052101,40.990389,1347,1,0.067316 
"34003","0582.00","3","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.052961,40.984146,867,1,0.043328 
"34003","0582.00","4","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.05987,40.988845,1069,1,0.053423 
"34003","0582.00","5","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.055629,40.979305,1133,1,0.056622 
"34003","0591.00","1","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.011765,40.985135,1397,1,0.069815 
"34003","0591.00","2","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.025784,40.989642,1121,1,0.056022 
"34003","0591.00","3","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.027205,40.99548,823,1,0.041129 
"34003","0591.00","4","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.026079,40.985971,1019,1,0.050925 
"34003","0591.00","5","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.034369,40.996299,685,1,0.034233 
"34003","0592.00","1","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.040832,40.995787,1033,1,0.051624 
"34003","0592.00","2","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.039177,40.990573,822,1,0.041079 
"34003","0592.00","3","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.03443,40.987364,1046,1,0.052274 
"34003","0592.00","4","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.041735,40.978451,787,1,0.03933 
"34003","0592.00","5","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.044776,40.98312,1412,1,0.070565 
"34003","0592.00","6","34","17820","NJ","Bergen NJ","Westwood Regional School District",-74.044622,40.990556,763,1,0.038131 
"34003","0600.00","1","34","15240","NJ","Bergen NJ","South Hackensack Township School District",-74.097692,40.864184,68,0.08,0.028595 
"34003","0600.00","1","34","18300","NJ","Bergen NJ","Wood-Ridge Borough School District",-74.091769,40.855905,782,0.92,0.102504 
"34003","0600.00","2","34","18300","NJ","Bergen NJ","Wood-Ridge Borough School District",-74.095018,40.850448,916,1,0.120068 
"34003","0600.00","3","34","18300","NJ","Bergen NJ","Wood-Ridge Borough School District",-74.090473,40.84768,983,1,0.12885 
"34003","0600.00","4","34","18300","NJ","Bergen NJ","Wood-Ridge Borough School District",-74.087801,40.845175,778,1,0.101979 
"34003","0600.00","5","34","18300","NJ","Bergen NJ","Wood-Ridge Borough School District",-74.087148,40.852384,1204,1,0.157819 
"34003","0600.00","6","34","18300","NJ","Bergen NJ","Wood-Ridge Borough School District",-74.08286,40.850027,1007,1,0.131996 
"34003","0600.00","7","34","18300","NJ","Bergen NJ","Wood-Ridge Borough School District",-74.079456,40.847115,1074,1,0.140779 
"34003","0600.00","8","34","18300","NJ","Bergen NJ","Wood-Ridge Borough School District",-74.084141,40.843251,882,1,0.115611 
"34003","0611.00","1","34"," ","NJ","Bergen NJ","34",-74.157717,41.017924,1606,1,0.01004 
"34003","0611.00","2","34"," ","NJ","Bergen NJ","34",-74.150902,41.006127,959,0.988659,0.005996 
"34003","0611.00","2","34","16860","NJ","Bergen NJ","Waldwick Borough School District",-74.142516,41.008312,11,0.01134,0.001142 
"34003","0611.00","3","34"," ","NJ","Bergen NJ","34",-74.168695,41.013336,1132,1,0.007077 
"34003","0611.00","4","34"," ","NJ","Bergen NJ","34",-74.158697,41.009633,739,1,0.00462 
"34003","0612.00","1","34"," ","NJ","Bergen NJ","34",-74.168996,41.003963,1501,1,0.009384 
"34003","0612.00","2","34"," ","NJ","Bergen NJ","34",-74.179679,41.002567,927,1,0.005795 
"34003","0612.00","3","34"," ","NJ","Bergen NJ","34",-74.180727,41.011258,997,1,0.006233 
"34003","0613.00","1","34"," ","NJ","Bergen NJ","34",-74.180993,40.983233,2184,1,0.013654 
"34003","0613.00","2","34"," ","NJ","Bergen NJ","34",-74.177982,40.991452,1519,1,0.009497 
"34003","0614.00","1","34"," ","NJ","Bergen NJ","34",-74.148405,40.978924,1354,1,0.008465 
"34003","0614.00","2","34"," ","NJ","Bergen NJ","34",-74.158306,40.983123,1246,1,0.00779 
"34003","0614.00","3","34"," ","NJ","Bergen NJ","34",-74.166388,40.994242,1203,1,0.007521 
"34003","0614.00","4","34"," ","NJ","Bergen NJ","34",-74.15163,40.988677,1318,1,0.00824 
"36059","3001.00","1","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.733189,40.814133,1248,1,0.027995 
"36059","3001.00","2","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.725333,40.816019,1121,1,0.025146 
"36059","3001.00","3","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.744686,40.822407,805,1,0.018057 
"36059","3001.00","4","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.756091,40.811877,1836,1,0.041184 
"36059","3003.00","1","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.738826,40.807199,1674,1,0.03755 
"36059","3003.00","2","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.736776,40.798695,1094,1,0.02454 
"36059","3003.00","3","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.74281,40.801332,915,1,0.020525 
"36059","3003.00","4","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.749233,40.809035,882,1,0.019785 
"36059","3004.00","1","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.733021,40.806967,1503,1,0.033715 
"36059","3004.00","2","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.728209,40.802818,1063,1,0.023845 
"36059","3004.00","3","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.732179,40.798144,1256,1,0.028174 
"36059","3004.00","4","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.717708,40.799037,876,1,0.01965 
"36059","3004.00","5","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.72318,40.804044,740,1,0.016599 
"36059","3005.00","1","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.749524,40.794223,846,1,0.018977 
"36059","3005.00","2","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.739881,40.792662,971,1,0.021781 
"36059","3005.00","3","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.734615,40.788949,802,1,0.01799 
"36059","3005.00","4","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.742465,40.784367,853,1,0.019134 
"36059","3005.00","5","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.747998,40.789342,575,1,0.012898 
"36059","3005.00","6","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.733352,40.784858,1438,1,0.032257 
"36059","3006.00","1","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.72472,40.797915,670,1,0.015029 
"36059","3006.00","2","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.723354,40.792676,952,0.995816,0.021355 
"36059","3006.00","2","36","18270","NY","Nassau NY","Manhasset Union Free School District",-73.711277,40.794069,4,0.004184,0.000247 
"36059","3006.00","3","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.724182,40.795185,1015,1,0.022768 
"36059","3006.00","4","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.713863,40.789793,819,1,0.018371 
"36059","3006.00","5","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.715197,40.785623,1444,0.97832,0.032391 
"36059","3006.00","5","36","18270","NY","Nassau NY","Manhasset Union Free School District",-73.709167,40.785695,32,0.02168,0.001979 
"36059","3006.00","6","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.723831,40.782209,1509,1,0.033849 
"36059","3007.00","1","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.729604,40.786919,1341,1,0.030081 
"36059","3007.00","2","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.721341,40.788277,849,1,0.019044 
"36059","3007.00","3","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.722616,40.786201,1290,1,0.028937 
"36059","3007.00","4","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.727916,40.784513,1143,1,0.025639 
"36059","3007.00","5","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.724171,40.790001,1247,1,0.027972 
"36059","3008.00","1","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.724377,40.776266,1041,1,0.023351 
"36059","3008.00","2","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.730568,40.772931,759,1,0.017026 
"36059","3008.00","3","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.723905,40.767887,770,1,0.017272 
"36059","3008.00","4","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.734415,40.776464,1656,1,0.037147 
"36059","3009.00","1","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.713845,40.776454,719,1,0.016128 
"36059","3009.00","2","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.722018,40.772236,855,1,0.019179 
"36059","3009.00","3","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.709237,40.763063,1360,1,0.030507 
"36059","3009.00","4","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.687869,40.764455,110,0.044426,0.002467 
"36059","3009.00","4","36","14280","NY","Nassau NY","Herricks Union Free School District",-73.676179,40.769013,2366,0.955573,0.095883 
"36059","3009.00","5","36","12510","NY","Nassau NY","Great Neck Union Free School District",-73.694868,40.771823,71,0.027318,0.001593 
"36059","3009.00","5","36","14280","NY","Nassau NY","Herricks Union Free School District",-73.671681,40.777702,343,0.131974,0.0139 
"36059","3009.00","5","36","18270","NY","Nassau NY","Manhasset Union Free School District",-73.674263,40.783869,1820,0.700269,0.112582 
"36059","3009.00","5","36","25050","NY","Nassau NY","Roslyn Union Free School District",-73.658571,40.786166,365,0.140439,0.020935 
"36059","3010.00","1","36","23580","NY","Nassau NY","Port Washington Union Free School District",-73.677655,40.837742,1578,1,0.050787 
"36059","3010.00","2","36","23580","NY","Nassau NY","Port Washington Union Free School District",-73.672365,40.827975,1576,1,0.050723 
"36059","3010.00","3","36","23580","NY","Nassau NY","Port Washington Union Free School District",-73.722036,40.849584,1213,1,0.03904 
"36059","3010.00","4","36","23580","NY","Nassau NY","Port Washington Union Free School District",-73.696162,40.856977,965,1,0.031058 
"36059","3011.01","1","36","23580","NY","Nassau NY","Port Washington Union Free School District",-73.715986,40.844243,2615,1,0.084162 
"36059","3011.01","2","36","23580","NY","Nassau NY","Port Washington Union Free School District",-73.71615,40.841256,2593,1,0.083454 
"36059","3011.01","3","36","23580","NY","Nassau NY","Port Washington Union Free School District",-73.708423,40.838313,1348,1,0.043384 
"36059","3011.02","1","36","23580","NY","Nassau NY","Port Washington Union Free School District",-73.694805,40.849562,1131,1,0.0364 
"36059","3011.02","2","36","23580","NY","Nassau NY","Port Washington Union Free School District",-73.701298,40.843017,1898,1,0.061086 
"36059","3011.02","3","36","23580","NY","Nassau NY","Port Washington Union Free School District",-73.704391,40.847629,1497,1,0.04818 
"36059","3012.00","1","36","23580","NY","Nassau NY","Port Washington Union Free School District",-73.694537,40.828199,1479,1,0.047601 
