"county","tract","bg","state","placefp14","stab","cntyname","placefp","placenm","placenm14","intptlon","intptlat","pop10","afact","AFACT2"
"County code","Tract","Block group","State code","placefp14","State abbreviation","County name","placefp","placenm","Place name 2014","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total population (2010)","bg to placefp14 allocation factor","placefp14 to bg allocation factor"
"34003","0543.00","1","34","99999","NJ","Bergen NJ"," "," "," ",-74.008829,40.906173,1376,1,0.009606 
"34003","0543.00","2","34","99999","NJ","Bergen NJ"," "," "," ",-74.014003,40.899287,1289,1,0.008998 
"34003","0543.00","3","34","99999","NJ","Bergen NJ"," "," "," ",-74.022102,40.911922,1233,1,0.008607 
"34003","0543.00","4","34","99999","NJ","Bergen NJ"," "," "," ",-74.020869,40.899504,1127,1,0.007867 
"34003","0543.00","5","34","99999","NJ","Bergen NJ"," "," "," ",-74.015639,40.907784,1030,1,0.00719 
"34003","0543.00","6","34","99999","NJ","Bergen NJ"," "," "," ",-74.019996,40.904247,1038,1,0.007246 
"34003","0544.00","1","34","99999","NJ","Bergen NJ"," "," "," ",-74.018883,40.8923,764,1,0.005333 
"34003","0544.00","2","34","99999","NJ","Bergen NJ"," "," "," ",-74.025162,40.885052,1104,1,0.007707 
"34003","0544.00","3","34","99999","NJ","Bergen NJ"," "," "," ",-74.029676,40.898347,1095,1,0.007644 
"34003","0544.00","4","34","99999","NJ","Bergen NJ"," "," "," ",-74.030475,40.886999,1138,1,0.007944 
"34003","0544.00","5","34","99999","NJ","Bergen NJ"," "," "," ",-74.026383,40.889109,1002,1,0.006995 
"34003","0544.00","6","34","99999","NJ","Bergen NJ"," "," "," ",-74.026644,40.891847,846,1,0.005906 
"34003","0544.00","7","34","99999","NJ","Bergen NJ"," "," "," ",-74.024236,40.894816,1485,1,0.010366 
"34003","0545.00","1","34","99999","NJ","Bergen NJ"," "," "," ",-74.014905,40.890326,817,1,0.005703 
"34003","0545.00","2","34","99999","NJ","Bergen NJ"," "," "," ",-74.009743,40.888532,1363,1,0.009515 
"34003","0545.00","3","34","99999","NJ","Bergen NJ"," "," "," ",-74.019819,40.883007,1213,1,0.008468 
"34003","0545.00","4","34","99999","NJ","Bergen NJ"," "," "," ",-74.013332,40.88235,1322,1,0.009229 
"34003","0546.00","1","34","99999","NJ","Bergen NJ"," "," "," ",-74.005438,40.879995,1593,1,0.01112 
"34003","0546.00","2","34","99999","NJ","Bergen NJ"," "," "," ",-74.001387,40.875446,1632,1,0.011393 
"34003","0546.00","3","34","99999","NJ","Bergen NJ"," "," "," ",-74.01262,40.867697,909,1,0.006346 
"34003","0546.00","4","34","99999","NJ","Bergen NJ"," "," "," ",-74.015575,40.877481,860,1,0.006003 
"34003","0546.00","5","34","99999","NJ","Bergen NJ"," "," "," ",-74.01837,40.873202,1112,1,0.007763 
"34003","0546.00","6","34","99999","NJ","Bergen NJ"," "," "," ",-74.019316,40.869287,1190,1,0.008307 
"34003","0546.00","7","34","99999","NJ","Bergen NJ"," "," "," ",-74.018802,40.87578,863,1,0.006024 
"34003","0551.00","1","34","72420","NJ","Bergen NJ"," "," ","Tenafly borough, NJ",-73.948497,40.923386,1168,1,0.080618 
"34003","0551.00","2","34","72420","NJ","Bergen NJ"," "," ","Tenafly borough, NJ",-73.954355,40.922253,926,1,0.063915 
"34003","0551.00","3","34","72420","NJ","Bergen NJ"," "," ","Tenafly borough, NJ",-73.950002,40.907933,899,1,0.062051 
"34003","0551.00","4","34","72420","NJ","Bergen NJ"," "," ","Tenafly borough, NJ",-73.959329,40.91342,1393,1,0.096148 
"34003","0551.00","5","34","72420","NJ","Bergen NJ"," "," ","Tenafly borough, NJ",-73.963938,40.916923,979,1,0.067573 
"34003","0551.00","6","34","72420","NJ","Bergen NJ"," "," ","Tenafly borough, NJ",-73.960331,40.928146,1330,1,0.0918 
"34003","0552.00","1","34","72420","NJ","Bergen NJ"," "," ","Tenafly borough, NJ",-73.966993,40.930288,1379,1,0.095182 
"34003","0552.00","2","34","72420","NJ","Bergen NJ"," "," ","Tenafly borough, NJ",-73.967992,40.91861,1427,1,0.098495 
"34003","0552.00","3","34","72420","NJ","Bergen NJ"," "," ","Tenafly borough, NJ",-73.974581,40.917302,1213,1,0.083724 
"34003","0552.00","4","34","72420","NJ","Bergen NJ"," "," ","Tenafly borough, NJ",-73.980121,40.925627,1553,1,0.107192 
"34003","0552.00","5","34","72420","NJ","Bergen NJ"," "," ","Tenafly borough, NJ",-73.973149,40.923259,720,1,0.049696 
"34003","0552.00","6","34","72420","NJ","Bergen NJ"," "," ","Tenafly borough, NJ",-73.974278,40.930076,1501,1,0.103603 
"34003","0561.00","1","34","76400","NJ","Bergen NJ"," "," ","Waldwick borough, NJ",-74.102338,41.009975,1114,1,0.115608 
"34003","0561.00","2","34","76400","NJ","Bergen NJ"," "," ","Waldwick borough, NJ",-74.111378,41.014368,1052,1,0.109174 
"34003","0561.00","3","34","76400","NJ","Bergen NJ"," "," ","Waldwick borough, NJ",-74.112249,41.010377,1210,1,0.125571 
"34003","0561.00","4","34","76400","NJ","Bergen NJ"," "," ","Waldwick borough, NJ",-74.118324,41.016119,1280,1,0.132835 
"34003","0562.00","1","34","76400","NJ","Bergen NJ"," "," ","Waldwick borough, NJ",-74.124498,41.012586,1182,1,0.122665 
"34003","0562.00","2","34","76400","NJ","Bergen NJ"," "," ","Waldwick borough, NJ",-74.134083,41.01518,972,1,0.100872 
"34003","0562.00","3","34","76400","NJ","Bergen NJ"," "," ","Waldwick borough, NJ",-74.137497,41.009522,1447,1,0.150166 
"34003","0562.00","4","34","76400","NJ","Bergen NJ"," "," ","Waldwick borough, NJ",-74.144271,41.016279,1368,1,0.141968 
"34003","0571.01","1","34","76490","NJ","Bergen NJ"," "," ","Wallington borough, NJ",-74.102351,40.860641,1451,1,0.128011 
"34003","0571.01","2","34","76490","NJ","Bergen NJ"," "," ","Wallington borough, NJ",-74.103014,40.856441,1649,1,0.145478 
"34003","0571.01","3","34","76490","NJ","Bergen NJ"," "," ","Wallington borough, NJ",-74.10179,40.851639,1068,1,0.094221 
"34003","0571.02","1","34","76490","NJ","Bergen NJ"," "," ","Wallington borough, NJ",-74.105828,40.851518,1335,1,0.117777 
"34003","0571.02","2","34","76490","NJ","Bergen NJ"," "," ","Wallington borough, NJ",-74.115168,40.852694,764,1,0.067402 
"34003","0571.02","3","34","76490","NJ","Bergen NJ"," "," ","Wallington borough, NJ",-74.109896,40.849046,910,1,0.080282 
"34003","0571.02","4","34","76490","NJ","Bergen NJ"," "," ","Wallington borough, NJ",-74.103799,40.845394,1035,1,0.09131 
"34003","0572.00","1","34","76490","NJ","Bergen NJ"," "," ","Wallington borough, NJ",-74.117492,40.856791,865,1,0.076312 
"34003","0572.00","2","34","76490","NJ","Bergen NJ"," "," ","Wallington borough, NJ",-74.113945,40.855512,1457,1,0.12854 
"34003","0572.00","3","34","76490","NJ","Bergen NJ"," "," ","Wallington borough, NJ",-74.109937,40.851192,801,1,0.070666 
"34003","0581.00","1","34","99999","NJ","Bergen NJ"," "," "," ",-74.075393,40.989114,1156,1,0.00807 
"34003","0581.00","2","34","99999","NJ","Bergen NJ"," "," "," ",-74.066247,40.995718,1089,1,0.007602 
"34003","0581.00","3","34","99999","NJ","Bergen NJ"," "," "," ",-74.068018,40.98649,1468,1,0.010248 
"34003","0582.00","1","34","99999","NJ","Bergen NJ"," "," "," ",-74.052972,40.996819,973,1,0.006792 
"34003","0582.00","2","34","99999","NJ","Bergen NJ"," "," "," ",-74.052101,40.990389,1347,1,0.009403 
"34003","0582.00","3","34","99999","NJ","Bergen NJ"," "," "," ",-74.052961,40.984146,867,1,0.006052 
"34003","0582.00","4","34","99999","NJ","Bergen NJ"," "," "," ",-74.05987,40.988845,1069,1,0.007462 
"34003","0582.00","5","34","99999","NJ","Bergen NJ"," "," "," ",-74.055629,40.979305,1133,1,0.007909 
"34003","0591.00","1","34","80270","NJ","Bergen NJ"," "," ","Westwood borough, NJ",-74.011765,40.985135,1397,1,0.128071 
"34003","0591.00","2","34","80270","NJ","Bergen NJ"," "," ","Westwood borough, NJ",-74.025784,40.989642,1121,1,0.102769 
"34003","0591.00","3","34","80270","NJ","Bergen NJ"," "," ","Westwood borough, NJ",-74.027205,40.99548,823,1,0.075449 
"34003","0591.00","4","34","80270","NJ","Bergen NJ"," "," ","Westwood borough, NJ",-74.026079,40.985971,1019,1,0.093418 
"34003","0591.00","5","34","80270","NJ","Bergen NJ"," "," ","Westwood borough, NJ",-74.034369,40.996299,685,1,0.062798 
"34003","0592.00","1","34","80270","NJ","Bergen NJ"," "," ","Westwood borough, NJ",-74.040832,40.995787,1033,1,0.094701 
"34003","0592.00","2","34","80270","NJ","Bergen NJ"," "," ","Westwood borough, NJ",-74.039177,40.990573,822,1,0.075357 
"34003","0592.00","3","34","80270","NJ","Bergen NJ"," "," ","Westwood borough, NJ",-74.03443,40.987364,1046,1,0.095893 
"34003","0592.00","4","34","80270","NJ","Bergen NJ"," "," ","Westwood borough, NJ",-74.041735,40.978451,787,1,0.072149 
"34003","0592.00","5","34","80270","NJ","Bergen NJ"," "," ","Westwood borough, NJ",-74.044776,40.98312,1412,1,0.129446 
"34003","0592.00","6","34","80270","NJ","Bergen NJ"," "," ","Westwood borough, NJ",-74.044622,40.990556,763,1,0.069949 
"34003","0600.00","1","34","82570","NJ","Bergen NJ"," "," ","Wood-Ridge borough, NJ",-74.091769,40.855905,782,0.92,0.102504 
"34003","0600.00","1","34","99999","NJ","Bergen NJ"," "," "," ",-74.097692,40.864184,68,0.08,0.000475 
"34003","0600.00","2","34","82570","NJ","Bergen NJ"," "," ","Wood-Ridge borough, NJ",-74.095018,40.850448,916,1,0.120068 
"34003","0600.00","3","34","82570","NJ","Bergen NJ"," "," ","Wood-Ridge borough, NJ",-74.090473,40.84768,983,1,0.12885 
"34003","0600.00","4","34","82570","NJ","Bergen NJ"," "," ","Wood-Ridge borough, NJ",-74.087801,40.845175,778,1,0.101979 
"34003","0600.00","5","34","82570","NJ","Bergen NJ"," "," ","Wood-Ridge borough, NJ",-74.087148,40.852384,1204,1,0.157819 
"34003","0600.00","6","34","82570","NJ","Bergen NJ"," "," ","Wood-Ridge borough, NJ",-74.08286,40.850027,1007,1,0.131996 
"34003","0600.00","7","34","82570","NJ","Bergen NJ"," "," ","Wood-Ridge borough, NJ",-74.079456,40.847115,1074,1,0.140779 
"34003","0600.00","8","34","82570","NJ","Bergen NJ"," "," ","Wood-Ridge borough, NJ",-74.084141,40.843251,882,1,0.115611 
"34003","0611.00","1","34","99999","NJ","Bergen NJ"," "," "," ",-74.157717,41.017924,1606,1,0.011211 
"34003","0611.00","2","34","76400","NJ","Bergen NJ"," "," ","Waldwick borough, NJ",-74.142516,41.008312,11,0.01134,0.001142 
"34003","0611.00","2","34","99999","NJ","Bergen NJ"," "," "," ",-74.150902,41.006127,959,0.988659,0.006695 
"34003","0611.00","3","34","99999","NJ","Bergen NJ"," "," "," ",-74.168695,41.013336,1132,1,0.007902 
"34003","0611.00","4","34","99999","NJ","Bergen NJ"," "," "," ",-74.158697,41.009633,739,1,0.005159 
"34003","0612.00","1","34","99999","NJ","Bergen NJ"," "," "," ",-74.168996,41.003963,1501,1,0.010478 
"34003","0612.00","2","34","99999","NJ","Bergen NJ"," "," "," ",-74.179679,41.002567,927,1,0.006471 
"34003","0612.00","3","34","99999","NJ","Bergen NJ"," "," "," ",-74.180727,41.011258,997,1,0.00696 
"34003","0613.00","1","34","99999","NJ","Bergen NJ"," "," "," ",-74.180993,40.983233,2184,1,0.015246 
"34003","0613.00","2","34","99999","NJ","Bergen NJ"," "," "," ",-74.177982,40.991452,1519,1,0.010604 
"34003","0614.00","1","34","99999","NJ","Bergen NJ"," "," "," ",-74.148405,40.978924,1354,1,0.009452 
"34003","0614.00","2","34","99999","NJ","Bergen NJ"," "," "," ",-74.158306,40.983123,1246,1,0.008698 
"34003","0614.00","3","34","99999","NJ","Bergen NJ"," "," "," ",-74.166388,40.994242,1203,1,0.008398 
"34003","0614.00","4","34","99999","NJ","Bergen NJ"," "," "," ",-74.15163,40.988677,1318,1,0.009201 
"36059","3001.00","1","36","39694","NY","Nassau NY"," "," ","Kings Point village, NY",-73.733189,40.814133,1248,1,0.247914 
"36059","3001.00","2","36","39694","NY","Nassau NY"," "," ","Kings Point village, NY",-73.725333,40.816019,1121,1,0.222686 
"36059","3001.00","3","36","39694","NY","Nassau NY"," "," ","Kings Point village, NY",-73.744686,40.822407,805,1,0.159913 
"36059","3001.00","4","36","39694","NY","Nassau NY"," "," ","Kings Point village, NY",-73.756091,40.811877,1836,1,0.36472 
"36059","3003.00","1","36","30169","NY","Nassau NY"," "," ","Great Neck village, NY",-73.738784,40.807152,1650,0.985663,0.165347 
"36059","3003.00","1","36","39694","NY","Nassau NY"," "," ","Kings Point village, NY",-73.741716,40.81043,24,0.014337,0.004768 
"36059","3003.00","2","36","30169","NY","Nassau NY"," "," ","Great Neck village, NY",-73.736776,40.798695,1094,1,0.10963 
"36059","3003.00","3","36","30169","NY","Nassau NY"," "," ","Great Neck village, NY",-73.74281,40.801332,915,1,0.091693 
"36059","3003.00","4","36","30169","NY","Nassau NY"," "," ","Great Neck village, NY",-73.749233,40.809035,882,1,0.088386 
"36059","3004.00","1","36","30169","NY","Nassau NY"," "," ","Great Neck village, NY",-73.733021,40.806967,1503,1,0.150616 
"36059","3004.00","2","36","30169","NY","Nassau NY"," "," ","Great Neck village, NY",-73.728209,40.802818,1063,1,0.106524 
"36059","3004.00","3","36","30169","NY","Nassau NY"," "," ","Great Neck village, NY",-73.732179,40.798144,1256,1,0.125864 
"36059","3004.00","4","36","30169","NY","Nassau NY"," "," ","Great Neck village, NY",-73.717708,40.799037,876,1,0.087784 
"36059","3004.00","5","36","30169","NY","Nassau NY"," "," ","Great Neck village, NY",-73.72318,40.804044,740,1,0.074156 
"36059","3005.00","1","36","32094","NY","Nassau NY"," "," ","Harbor Hills CDP, NY",-73.743762,40.791308,11,0.013002,0.018771 
"36059","3005.00","1","36","64430","NY","Nassau NY"," "," ","Saddle Rock village, NY",-73.749638,40.794279,830,0.981087,1 
"36059","3005.00","1","36","64441","NY","Nassau NY"," "," ","Saddle Rock Estates CDP, NY",-73.743319,40.791338,5,0.00591,0.010616 
"36059","3005.00","2","36","30191","NY","Nassau NY"," "," ","Great Neck Estates village, NY",-73.738295,40.791703,505,0.520082,0.182905 
"36059","3005.00","2","36","64441","NY","Nassau NY"," "," ","Saddle Rock Estates CDP, NY",-73.741599,40.793701,466,0.479918,0.989384 
"36059","3005.00","3","36","30191","NY","Nassau NY"," "," ","Great Neck Estates village, NY",-73.734615,40.788949,802,1,0.290474 
"36059","3005.00","4","36","30191","NY","Nassau NY"," "," ","Great Neck Estates village, NY",-73.742465,40.784367,853,1,0.308946 
"36059","3005.00","5","36","32094","NY","Nassau NY"," "," ","Harbor Hills CDP, NY",-73.747998,40.789342,575,1,0.981228 
"36059","3005.00","6","36","30191","NY","Nassau NY"," "," ","Great Neck Estates village, NY",-73.734872,40.784127,601,0.417942,0.217675 
"36059","3005.00","6","36","30213","NY","Nassau NY"," "," ","Great Neck Plaza village, NY",-73.732261,40.785383,837,0.582058,0.124795 
"36059","3006.00","1","36","30202","NY","Nassau NY"," "," ","Great Neck Gardens CDP, NY",-73.72472,40.797915,670,1,0.564924 
"36059","3006.00","2","36","39309","NY","Nassau NY"," "," ","Kensington village, NY",-73.723303,40.792682,956,1,0.823428 
"36059","3006.00","3","36","30202","NY","Nassau NY"," "," ","Great Neck Gardens CDP, NY",-73.719089,40.795668,516,0.508374,0.435076 
"36059","3006.00","3","36","39309","NY","Nassau NY"," "," ","Kensington village, NY",-73.726801,40.794354,205,0.20197,0.176572 
"36059","3006.00","3","36","99999","NY","Nassau NY"," "," "," ",-73.731296,40.794917,294,0.289655,0.280802 
"36059","3006.00","4","36","73605","NY","Nassau NY"," "," ","Thomaston village, NY",-73.713863,40.789793,819,1,0.312954 
"36059","3006.00","5","36","73605","NY","Nassau NY"," "," ","Thomaston village, NY",-73.715067,40.785624,1476,1,0.564004 
"36059","3006.00","6","36","64232","NY","Nassau NY"," "," ","Russell Gardens village, NY",-73.724774,40.781528,945,0.626242,1 
"36059","3006.00","6","36","73605","NY","Nassau NY"," "," ","Thomaston village, NY",-73.724688,40.784353,322,0.213386,0.123042 
"36059","3006.00","6","36","99999","NY","Nassau NY"," "," "," ",-73.719006,40.782014,242,0.160371,0.231137 
"36059","3007.00","1","36","30213","NY","Nassau NY"," "," ","Great Neck Plaza village, NY",-73.729604,40.786919,1341,1,0.19994 
"36059","3007.00","2","36","30213","NY","Nassau NY"," "," ","Great Neck Plaza village, NY",-73.721341,40.788277,849,1,0.126584 
"36059","3007.00","3","36","30213","NY","Nassau NY"," "," ","Great Neck Plaza village, NY",-73.722616,40.786201,1290,1,0.192336 
"36059","3007.00","4","36","30213","NY","Nassau NY"," "," ","Great Neck Plaza village, NY",-73.727916,40.784513,1143,1,0.170419 
"36059","3007.00","5","36","30213","NY","Nassau NY"," "," ","Great Neck Plaza village, NY",-73.724171,40.790001,1247,1,0.185925 
"36059","3008.00","1","36","76287","NY","Nassau NY"," "," ","University Gardens CDP, NY",-73.724377,40.776266,1041,1,0.246332 
"36059","3008.00","2","36","76287","NY","Nassau NY"," "," ","University Gardens CDP, NY",-73.730568,40.772931,759,1,0.179602 
"36059","3008.00","3","36","76287","NY","Nassau NY"," "," ","University Gardens CDP, NY",-73.723905,40.767887,770,1,0.182205 
"36059","3008.00","4","36","76287","NY","Nassau NY"," "," ","University Gardens CDP, NY",-73.734415,40.776464,1656,1,0.39186 
"36059","3009.00","1","36","40937","NY","Nassau NY"," "," ","Lake Success village, NY",-73.713845,40.776454,719,1,0.245058 
"36059","3009.00","2","36","40937","NY","Nassau NY"," "," ","Lake Success village, NY",-73.722018,40.772236,855,1,0.291411 
"36059","3009.00","3","36","40937","NY","Nassau NY"," "," ","Lake Success village, NY",-73.709237,40.763063,1360,1,0.463531 
"36059","3009.00","4","36","53022","NY","Nassau NY"," "," ","North Hills village, NY",-73.676698,40.768811,2476,1,0.487882 
"36059","3009.00","5","36","53022","NY","Nassau NY"," "," ","North Hills village, NY",-73.672282,40.783049,2599,1,0.512118 
"36059","3010.00","1","36","59520","NY","Nassau NY"," "," ","Port Washington CDP, NY",-73.677806,40.835291,1081,0.685044,0.068219 
"36059","3010.00","1","36","65035","NY","Nassau NY"," "," ","Sands Point village, NY",-73.677327,40.843072,497,0.314955,0.185794 
"36059","3010.00","2","36","59520","NY","Nassau NY"," "," ","Port Washington CDP, NY",-73.672365,40.827975,1576,1,0.099457 
"36059","3010.00","3","36","65035","NY","Nassau NY"," "," ","Sands Point village, NY",-73.722036,40.849584,1213,1,0.453458 
"36059","3010.00","4","36","65035","NY","Nassau NY"," "," ","Sands Point village, NY",-73.696162,40.856977,965,1,0.360748 
"36059","3011.01","1","36","45106","NY","Nassau NY"," "," ","Manorhaven village, NY",-73.715986,40.844243,2615,1,0.398871 
"36059","3011.01","2","36","45106","NY","Nassau NY"," "," ","Manorhaven village, NY",-73.71615,40.841256,2593,1,0.395515 
"36059","3011.01","3","36","45106","NY","Nassau NY"," "," ","Manorhaven village, NY",-73.708423,40.838313,1348,1,0.205613 
"36059","3011.02","1","36","59520","NY","Nassau NY"," "," ","Port Washington CDP, NY",-73.694805,40.849562,1131,1,0.071374 
"36059","3011.02","2","36","59531","NY","Nassau NY"," "," ","Port Washington North village, NY",-73.701298,40.843017,1898,1,0.601775 
"36059","3011.02","3","36","59520","NY","Nassau NY"," "," ","Port Washington CDP, NY",-73.708982,40.846787,241,0.160989,0.015209 
"36059","3011.02","3","36","59531","NY","Nassau NY"," "," ","Port Washington North village, NY",-73.703511,40.847791,1256,0.839011,0.398224 
"36059","3012.00","1","36","59520","NY","Nassau NY"," "," ","Port Washington CDP, NY",-73.694537,40.828199,1479,1,0.093336 
"36059","3012.00","2","36","59520","NY","Nassau NY"," "," ","Port Washington CDP, NY",-73.701449,40.826866,1549,1,0.097753 
"36059","3012.00","3","36","04803","NY","Nassau NY"," "," ","Baxter Estates village, NY",-73.696378,40.834179,999,1,1 
"36059","3012.00","4","36","59520","NY","Nassau NY"," "," ","Port Washington CDP, NY",-73.695792,40.821678,1038,1,0.065505 
"36059","3012.00","5","36","59520","NY","Nassau NY"," "," ","Port Washington CDP, NY",-73.689394,40.823059,824,1,0.052 
"36059","3013.00","1","36","59520","NY","Nassau NY"," "," ","Port Washington CDP, NY",-73.692973,40.841382,1769,1,0.111637 
"36059","3013.00","2","36","59520","NY","Nassau NY"," "," ","Port Washington CDP, NY",-73.688971,40.834669,818,1,0.051622 
"36059","3013.00","3","36","59520","NY","Nassau NY"," "," ","Port Washington CDP, NY",-73.685655,40.830562,707,1,0.044617 
"36059","3013.00","4","36","59520","NY","Nassau NY"," "," ","Port Washington CDP, NY",-73.683538,40.820289,724,1,0.04569 
"36059","3013.00","5","36","59520","NY","Nassau NY"," "," ","Port Washington CDP, NY",-73.688576,40.828033,869,1,0.05484 
"36059","3014.00","1","36","59520","NY","Nassau NY"," "," ","Port Washington CDP, NY",-73.678663,40.824726,1203,1,0.075918 
"36059","3014.00","2","36","59520","NY","Nassau NY"," "," ","Port Washington CDP, NY",-73.676351,40.818468,837,1,0.052821 
