"county","tract","bg","state","sdsec14","stab","cntyname","sschlnm14","intptlon","intptlat","pop10","afact","AFACT2"
"County code","Tract","Block group","State code","sdsec14","State abbreviation","County name","Secondary school district name 2014","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total population (2010)","bg to sdsec14 allocation factor","sdsec14 to bg allocation factor"
"34003","0232.00","6","34"," ","NJ","Bergen NJ","34",-74.045336,40.896184,1025,1,0.001376 
"34003","0232.00","7","34"," ","NJ","Bergen NJ","34",-74.044873,40.898096,737,1,0.000989 
"34003","0233.01","1","34"," ","NJ","Bergen NJ","34",-74.053101,40.900791,1284,1,0.001723 
"34003","0233.01","2","34"," ","NJ","Bergen NJ","34",-74.046149,40.9105,741,1,0.000994 
"34003","0233.01","3","34"," ","NJ","Bergen NJ","34",-74.049271,40.907226,699,1,0.000938 
"34003","0233.02","1","34"," ","NJ","Bergen NJ","34",-74.054129,40.893322,1068,1,0.001433 
"34003","0233.02","2","34"," ","NJ","Bergen NJ","34",-74.056486,40.896155,1039,1,0.001394 
"34003","0233.02","3","34"," ","NJ","Bergen NJ","34",-74.053047,40.891217,2064,1,0.00277 
"34003","0233.02","4","34"," ","NJ","Bergen NJ","34",-74.05124,40.894751,766,1,0.001028 
"34003","0234.01","1","34"," ","NJ","Bergen NJ","34",-74.059981,40.886183,1208,1,0.001621 
"34003","0234.01","2","34"," ","NJ","Bergen NJ","34",-74.056398,40.888865,790,1,0.00106 
"34003","0234.01","3","34"," ","NJ","Bergen NJ","34",-74.061051,40.888087,985,1,0.001322 
"34003","0234.01","4","34"," ","NJ","Bergen NJ","34",-74.059436,40.890814,666,1,0.000894 
"34003","0234.02","1","34"," ","NJ","Bergen NJ","34",-74.055077,40.883162,692,1,0.000929 
"34003","0234.02","2","34"," ","NJ","Bergen NJ","34",-74.055434,40.878366,1344,1,0.001804 
"34003","0234.02","3","34"," ","NJ","Bergen NJ","34",-74.06515,40.875785,620,1,0.000832 
"34003","0234.02","4","34"," ","NJ","Bergen NJ","34",-74.060424,40.87847,1151,1,0.001545 
"34003","0234.02","5","34"," ","NJ","Bergen NJ","34",-74.063102,40.883608,832,1,0.001117 
"34003","0234.02","6","34"," ","NJ","Bergen NJ","34",-74.058018,40.881507,923,1,0.001239 
"34003","0235.01","1","34"," ","NJ","Bergen NJ","34",-74.049297,40.890405,2280,1,0.00306 
"34003","0235.01","2","34"," ","NJ","Bergen NJ","34",-74.045045,40.888419,1366,1,0.001833 
"34003","0235.02","1","34"," ","NJ","Bergen NJ","34",-74.051631,40.886512,249,1,0.000334 
"34003","0235.02","2","34"," ","NJ","Bergen NJ","34",-74.053548,40.88423,1318,1,0.001769 
"34003","0235.02","3","34"," ","NJ","Bergen NJ","34",-74.048162,40.882508,1303,1,0.001749 
"34003","0235.02","4","34"," ","NJ","Bergen NJ","34",-74.054737,40.887807,1384,1,0.001857 
"34003","0236.01","1","34"," ","NJ","Bergen NJ","34",-74.039366,40.86389,1597,1,0.002143 
"34003","0236.01","2","34"," ","NJ","Bergen NJ","34",-74.045574,40.871588,551,1,0.000739 
"34003","0236.01","3","34"," ","NJ","Bergen NJ","34",-74.042225,40.869379,1047,1,0.001405 
"34003","0236.02","1","34"," ","NJ","Bergen NJ","34",-74.045458,40.874795,2345,1,0.003147 
"34003","0236.02","2","34"," ","NJ","Bergen NJ","34",-74.049949,40.876925,1666,1,0.002236 
"34003","0236.02","3","34"," ","NJ","Bergen NJ","34",-74.039065,40.874066,1273,1,0.001708 
"34003","0241.00","1","34","11760","NJ","Bergen NJ","Northern Valley Regional School District",-73.974972,41.018967,3091,1,0.082645 
"34003","0241.00","2","34","11760","NJ","Bergen NJ","Northern Valley Regional School District",-73.982888,41.007997,1089,1,0.029117 
"34003","0241.00","3","34","11760","NJ","Bergen NJ","Northern Valley Regional School District",-73.997459,41.007736,1570,1,0.041977 
"34003","0242.00","1","34","11760","NJ","Bergen NJ","Northern Valley Regional School District",-73.982235,40.996522,947,1,0.02532 
"34003","0242.00","2","34","11760","NJ","Bergen NJ","Northern Valley Regional School District",-73.972886,40.994409,1238,1,0.033101 
"34003","0242.00","3","34","11760","NJ","Bergen NJ","Northern Valley Regional School District",-73.984574,40.983244,876,1,0.023422 
"34003","0242.00","4","34","11760","NJ","Bergen NJ","Northern Valley Regional School District",-73.98298,40.987518,768,1,0.020534 
"34003","0242.00","5","34","11760","NJ","Bergen NJ","Northern Valley Regional School District",-73.97925,40.992917,835,1,0.022326 
"34003","0251.00","1","34"," ","NJ","Bergen NJ","34",-74.06611,40.8728,693,1,0.00093 
"34003","0251.00","2","34"," ","NJ","Bergen NJ","34",-74.068852,40.870068,827,1,0.00111 
"34003","0251.00","3","34"," ","NJ","Bergen NJ","34",-74.070699,40.867283,723,1,0.00097 
"34003","0251.00","4","34"," ","NJ","Bergen NJ","34",-74.067902,40.863437,1185,1,0.00159 
"34003","0251.00","5","34"," ","NJ","Bergen NJ","34",-74.072894,40.857758,871,1,0.001169 
"34003","0251.00","6","34"," ","NJ","Bergen NJ","34",-74.075854,40.852742,609,1,0.000817 
"34003","0251.00","7","34"," ","NJ","Bergen NJ","34",-74.076913,40.856479,1166,1,0.001565 
"34003","0252.00","1","34"," ","NJ","Bergen NJ","34",-74.075492,40.867635,1038,1,0.001393 
"34003","0252.00","2","34"," ","NJ","Bergen NJ","34",-74.077364,40.865289,904,1,0.001213 
"34003","0252.00","3","34"," ","NJ","Bergen NJ","34",-74.078547,40.863051,693,1,0.00093 
"34003","0252.00","4","34"," ","NJ","Bergen NJ","34",-74.080165,40.861788,887,1,0.00119 
"34003","0252.00","5","34"," ","NJ","Bergen NJ","34",-74.082399,40.860026,801,1,0.001075 
"34003","0252.00","6","34"," ","NJ","Bergen NJ","34",-74.083507,40.856407,1445,1,0.001939 
"34003","0261.00","1","34","12510","NJ","Bergen NJ","Pascack Valley Regional School District",-74.02596,41.013546,1177,1,0.035185 
"34003","0261.00","2","34","12510","NJ","Bergen NJ","Pascack Valley Regional School District",-74.035726,41.012097,1024,1,0.030611 
"34003","0261.00","3","34","12510","NJ","Bergen NJ","Pascack Valley Regional School District",-74.029848,41.005823,1106,1,0.033062 
"34003","0261.00","4","34","12510","NJ","Bergen NJ","Pascack Valley Regional School District",-74.02852,41.000605,1318,1,0.0394 
"34003","0262.00","1","34","12510","NJ","Bergen NJ","Pascack Valley Regional School District",-74.049981,41.00098,1082,1,0.032345 
"34003","0262.00","2","34","12510","NJ","Bergen NJ","Pascack Valley Regional School District",-74.069371,41.006677,962,1,0.028758 
"34003","0262.00","3","34","12510","NJ","Bergen NJ","Pascack Valley Regional School District",-74.062818,41.008672,829,1,0.024782 
"34003","0262.00","4","34","12510","NJ","Bergen NJ","Pascack Valley Regional School District",-74.050259,41.006703,1101,1,0.032913 
"34003","0262.00","5","34","12510","NJ","Bergen NJ","Pascack Valley Regional School District",-74.039906,41.007826,1620,1,0.048428 
"34003","0270.00","1","34"," ","NJ","Bergen NJ","34",-74.091075,40.998463,1415,1,0.001899 
"34003","0270.00","2","34"," ","NJ","Bergen NJ","34",-74.111534,41.001003,654,1,0.000878 
"34003","0270.00","3","34"," ","NJ","Bergen NJ","34",-74.108419,41.005136,1072,1,0.001439 
"34003","0270.00","4","34"," ","NJ","Bergen NJ","34",-74.102991,40.997535,937,1,0.001257 
"34003","0280.01","1","34"," ","NJ","Bergen NJ","34",-73.98878,40.871071,877,1,0.001177 
"34003","0280.01","2","34"," ","NJ","Bergen NJ","34",-73.992909,40.861077,1259,1,0.00169 
"34003","0280.01","3","34"," ","NJ","Bergen NJ","34",-73.984337,40.871116,820,1,0.0011 
"34003","0280.01","4","34"," ","NJ","Bergen NJ","34",-73.993836,40.85754,1048,1,0.001406 
"34003","0280.01","5","34"," ","NJ","Bergen NJ","34",-73.988261,40.86577,1162,1,0.001559 
"34003","0280.02","1","34"," ","NJ","Bergen NJ","34",-73.980524,40.865195,1291,1,0.001733 
"34003","0280.02","2","34"," ","NJ","Bergen NJ","34",-73.989318,40.857343,689,1,0.000925 
"34003","0280.02","3","34"," ","NJ","Bergen NJ","34",-73.98549,40.856551,1052,1,0.001412 
"34003","0280.02","4","34"," ","NJ","Bergen NJ","34",-73.984964,40.862701,739,1,0.000992 
"34003","0291.00","1","34"," ","NJ","Bergen NJ","34",-74.038786,40.856636,1197,1,0.001606 
"34003","0291.00","2","34"," ","NJ","Bergen NJ","34",-74.037615,40.852083,865,1,0.001161 
"34003","0291.00","3","34"," ","NJ","Bergen NJ","34",-74.042749,40.855201,695,1,0.000933 
"34003","0291.00","4","34"," ","NJ","Bergen NJ","34",-74.032379,40.855055,1427,1,0.001915 
"34003","0292.00","1","34"," ","NJ","Bergen NJ","34",-74.035866,40.841375,1389,1,0.001864 
"34003","0292.00","2","34"," ","NJ","Bergen NJ","34",-74.039756,40.849109,1471,1,0.001974 
"34003","0292.00","3","34"," ","NJ","Bergen NJ","34",-74.048506,40.852693,1088,1,0.00146 
"34003","0292.00","4","34"," ","NJ","Bergen NJ","34",-74.040729,40.843459,877,1,0.001177 
"34003","0292.00","5","34"," ","NJ","Bergen NJ","34",-74.045923,40.84889,969,1,0.0013 
"34003","0292.00","6","34"," ","NJ","Bergen NJ","34",-74.044171,40.84506,648,1,0.00087 
"34003","0301.00","1","34"," ","NJ","Bergen NJ","34",-74.076341,40.88943,1310,1,0.001758 
"34003","0301.00","2","34"," ","NJ","Bergen NJ","34",-74.071389,40.877929,1334,1,0.00179 
"34003","0301.00","3","34"," ","NJ","Bergen NJ","34",-74.072753,40.874666,914,1,0.001227 
"34003","0301.00","4","34"," ","NJ","Bergen NJ","34",-74.077283,40.880975,664,1,0.000891 
"34003","0301.00","5","34"," ","NJ","Bergen NJ","34",-74.078675,40.878705,920,1,0.001235 
"34003","0302.00","1","34"," ","NJ","Bergen NJ","34",-74.08497,40.885873,1184,1,0.001589 
"34003","0302.00","2","34"," ","NJ","Bergen NJ","34",-74.091016,40.8826,1346,1,0.001806 
"34003","0302.00","3","34"," ","NJ","Bergen NJ","34",-74.093401,40.877632,692,1,0.000929 
"34003","0302.00","4","34"," ","NJ","Bergen NJ","34",-74.096146,40.874032,894,1,0.0012 
"34003","0302.00","5","34"," ","NJ","Bergen NJ","34",-74.09293,40.872535,1148,1,0.001541 
"34003","0302.00","6","34"," ","NJ","Bergen NJ","34",-74.089989,40.877256,1291,1,0.001733 
"34003","0302.00","7","34"," ","NJ","Bergen NJ","34",-74.08848,40.880658,697,1,0.000935 
"34003","0303.00","1","34"," ","NJ","Bergen NJ","34",-74.079289,40.886437,1044,1,0.001401 
"34003","0303.00","2","34"," ","NJ","Bergen NJ","34",-74.081799,40.883507,724,1,0.000972 
"34003","0303.00","3","34"," ","NJ","Bergen NJ","34",-74.08404,40.875921,935,1,0.001255 
"34003","0303.00","4","34"," ","NJ","Bergen NJ","34",-74.087744,40.870931,797,1,0.00107 
"34003","0303.00","5","34"," ","NJ","Bergen NJ","34",-74.091409,40.866822,960,1,0.001288 
"34003","0304.00","1","34"," ","NJ","Bergen NJ","34",-74.073439,40.872145,812,1,0.00109 
"34003","0304.00","2","34"," ","NJ","Bergen NJ","34",-74.079623,40.875866,945,1,0.001268 
"34003","0304.00","3","34"," ","NJ","Bergen NJ","34",-74.078176,40.872487,917,1,0.001231 
"34003","0304.00","4","34"," ","NJ","Bergen NJ","34",-74.081435,40.871692,1141,1,0.001531 
"34003","0304.00","5","34"," ","NJ","Bergen NJ","34",-74.083697,40.869101,911,1,0.001223 
"34003","0304.00","6","34"," ","NJ","Bergen NJ","34",-74.087202,40.866669,826,1,0.001108 
"34003","0304.00","7","34"," ","NJ","Bergen NJ","34",-74.086177,40.864096,720,1,0.000966 
"34003","0304.00","8","34"," ","NJ","Bergen NJ","34",-74.088313,40.864372,1010,1,0.001355 
"34003","0311.00","1","34"," ","NJ","Bergen NJ","34",-74.116316,40.814907,1276,1,0.001712 
"34003","0311.00","2","34"," ","NJ","Bergen NJ","34",-74.112673,40.812505,1143,1,0.001534 
"34003","0311.00","3","34"," ","NJ","Bergen NJ","34",-74.116978,40.809661,1264,1,0.001696 
"34003","0311.00","4","34"," ","NJ","Bergen NJ","34",-74.106907,40.806535,1302,1,0.001747 
"34003","0312.00","1","34"," ","NJ","Bergen NJ","34",-74.125469,40.819037,988,1,0.001326 
"34003","0312.00","2","34"," ","NJ","Bergen NJ","34",-74.121638,40.816085,700,1,0.000939 
"34003","0312.00","3","34"," ","NJ","Bergen NJ","34",-74.125538,40.812395,995,1,0.001335 
"34003","0312.00","4","34"," ","NJ","Bergen NJ","34",-74.12848,40.815115,1378,1,0.001849 
"34003","0312.00","5","34"," ","NJ","Bergen NJ","34",-74.119281,40.818148,628,1,0.000843 
"34003","0313.00","1","34"," ","NJ","Bergen NJ","34",-74.127983,40.807942,696,1,0.000934 
"34003","0313.00","2","34"," ","NJ","Bergen NJ","34",-74.130353,40.805338,823,1,0.001104 
"34003","0313.00","3","34"," ","NJ","Bergen NJ","34",-74.134317,40.804935,1227,1,0.001647 
"34003","0313.00","4","34"," ","NJ","Bergen NJ","34",-74.134511,40.807832,863,1,0.001158 
"34003","0313.00","5","34"," ","NJ","Bergen NJ","34",-74.131468,40.810197,888,1,0.001192 
"34003","0313.00","6","34"," ","NJ","Bergen NJ","34",-74.134062,40.812831,844,1,0.001133 
"34003","0314.00","1","34"," ","NJ","Bergen NJ","34",-74.11809,40.805524,927,1,0.001244 
"34003","0314.00","2","34"," ","NJ","Bergen NJ","34",-74.119017,40.799867,790,1,0.00106 
"34003","0314.00","3","34"," ","NJ","Bergen NJ","34",-74.122503,40.800602,617,1,0.000828 
"34003","0314.00","4","34"," ","NJ","Bergen NJ","34",-74.127998,40.800934,831,1,0.001115 
"34003","0314.00","5","34"," ","NJ","Bergen NJ","34",-74.12536,40.8038,1090,1,0.001463 
"34003","0314.00","6","34"," ","NJ","Bergen NJ","34",-74.122363,40.807816,1284,1,0.001723 
"34003","0321.02","1","34"," ","NJ","Bergen NJ","34",-74.18808,41.062009,2145,1,0.002879 
"34003","0321.02","2","34"," ","NJ","Bergen NJ","34",-74.160015,41.032363,1855,1,0.002489 
"34003","0321.02","3","34"," ","NJ","Bergen NJ","34",-74.174564,41.038402,2014,1,0.002703 
"34003","0321.03","1","34"," ","NJ","Bergen NJ","34",-74.163464,41.087113,1543,1,0.002071 
"34003","0321.03","2","34"," ","NJ","Bergen NJ","34",-74.163146,41.070659,1893,1,0.00254 
"34003","0321.03","3","34"," ","NJ","Bergen NJ","34",-74.164786,41.073324,1285,1,0.001724 
"34003","0321.04","1","34"," ","NJ","Bergen NJ","34",-74.154193,41.105373,885,1,0.001188 
"34003","0321.04","2","34"," ","NJ","Bergen NJ","34",-74.177484,41.081056,3322,1,0.004458 
"34003","0321.04","3","34"," ","NJ","Bergen NJ","34",-74.1764,41.105558,672,1,0.000902 
"34003","0322.01","1","34"," ","NJ","Bergen NJ","34",-74.117607,41.083112,1939,1,0.002602 
"34003","0322.01","2","34"," ","NJ","Bergen NJ","34",-74.138887,41.084986,1240,1,0.001664 
"34003","0322.01","3","34"," ","NJ","Bergen NJ","34",-74.131875,41.082872,2187,1,0.002935 
"34003","0322.02","1","34"," ","NJ","Bergen NJ","34",-74.138647,41.099132,2323,1,0.003117 
"34003","0322.02","2","34"," ","NJ","Bergen NJ","34",-74.137445,41.091714,925,1,0.001241 
"34003","0322.02","3","34"," ","NJ","Bergen NJ","34",-74.148665,41.094065,935,1,0.001255 
"34003","0322.02","4","34"," ","NJ","Bergen NJ","34",-74.154844,41.09843,727,1,0.000976 
"34003","0331.00","1","34"," ","NJ","Bergen NJ","34",-74.055421,40.909831,931,1,0.001249 
"34003","0331.00","2","34"," ","NJ","Bergen NJ","34",-74.057965,40.905412,793,1,0.001064 
"34003","0331.00","3","34"," ","NJ","Bergen NJ","34",-74.061999,40.909718,879,1,0.00118 
"34003","0331.00","4","34"," ","NJ","Bergen NJ","34",-74.06423,40.91254,1012,1,0.001358 
"34003","0332.00","1","34"," ","NJ","Bergen NJ","34",-74.062681,40.90512,951,1,0.001276 
"34003","0332.00","2","34"," ","NJ","Bergen NJ","34",-74.066402,40.903857,835,1,0.001121 
"34003","0332.00","3","34"," ","NJ","Bergen NJ","34",-74.067583,40.899555,716,1,0.000961 
"34003","0333.00","1","34"," ","NJ","Bergen NJ","34",-74.059129,40.900209,765,1,0.001027 
"34003","0333.00","2","34"," ","NJ","Bergen NJ","34",-74.061899,40.896246,736,1,0.000988 
"34003","0333.00","3","34"," ","NJ","Bergen NJ","34",-74.063968,40.892311,899,1,0.001206 
"34003","0333.00","4","34"," ","NJ","Bergen NJ","34",-74.065604,40.889487,1038,1,0.001393 
"34003","0340.00","1","34"," ","NJ","Bergen NJ","34",-74.134738,41.001334,1443,1,0.001936 
"34003","0340.00","2","34"," ","NJ","Bergen NJ","34",-74.144869,41.001869,1140,1,0.00153 
"34003","0340.00","3","34"," ","NJ","Bergen NJ","34",-74.134424,40.986804,830,1,0.001114 
"34003","0340.00","4","34"," ","NJ","Bergen NJ","34",-74.135738,40.993161,996,1,0.001337 
"34003","0340.00","5","34"," ","NJ","Bergen NJ","34",-74.140607,40.988883,706,1,0.000947 
"34003","0340.00","6","34"," ","NJ","Bergen NJ","34",-74.149162,40.992013,1261,1,0.001692 
"34003","0340.00","7","34"," ","NJ","Bergen NJ","34",-74.143339,40.996467,752,1,0.001009 
"34003","0351.00","1","34","12510","NJ","Bergen NJ","Pascack Valley Regional School District",-74.020657,41.045056,1532,1,0.045797 
"34003","0351.00","2","34","12510","NJ","Bergen NJ","Pascack Valley Regional School District",-74.05097,41.05589,1997,1,0.059697 
